#Simulation runs: 5000-5100
#Sensor Centre Position : x0 = 146 	y0 = 12
#Sensor Dimensions : width (x edge-to-edge) = 20 	height (y edge-to-edge) = 20
#All distances in units of mm
#Quadrant Definition: (x,y) : (+,+) := Quad 1 	(-,+) := Quad 2 	(-,-) := Quad 3 	(+,-) := Quad 4.
#Assumed symmetry: The corresponding sensor in each quadrant has been reflected (x,y)->(x_sym,y_sym)=(|x|,|y|) into Quad 1 (or the Quadrant containing (x0,y0)) before taking local coordinates (x_sym-x0,y_sym-y0) to obtain 4-fold increase in statistics.
#Note that where symmetry has been exploited	the original quadrant is specified for each entry	allowing original whole-detector spatial coordinates (x,y) to be reconstructed.
#The unique event number identifies a distinct event (in a distinct run) in the simulation.
#Energy: Energy deposited by the particle generating the hit as it traverses the SciFi composite material. Units of MeV.
#Time: Time of flight	with start at p-p collision within bunch (not the time of bunch centre). Units of ns.
#unq_evt_num	layer	Quadrant	x_sym-x0	y_sym-y0	t_coll	energy
360	6	4	7.6238	0.7817	31.4242	0.2216
360	4	3	4.3333	-7.2304	29.1315	0.3155
360	4	3	8.6197	-7.1741	29.1318	0.2499
360	5	3	-2.4457	2.4464	30.7800	0.8861
360	1	1	5.3401	-0.9970	26.3074	0.2822
360	3	3	-0.2047	2.8839	28.4339	0.1642
360	2	3	4.6167	-4.0779	26.4235	0.2246
360	5	4	-8.1088	-0.1357	30.7041	0.2322
360	6	4	-1.4782	0.1236	31.4044	0.2462
360	1	1	-7.5034	3.9900	26.4053	0.0831
360	2	1	-0.4098	7.9888	27.1027	0.2290
360	1	1	-7.5034	3.9900	26.4053	0.0638
360	2	1	1.2522	7.8062	27.1029	0.2183
360	5	3	4.2688	-4.7662	30.7476	0.2433
360	1	4	-9.5290	9.7158	26.2333	0.5401
361	6	3	9.3362	0.3023	31.6059	0.2215
361	6	4	-0.0095	-1.7809	31.4566	0.3174
361	1	1	8.3133	-4.5838	26.4213	0.5099
361	3	1	-5.4377	5.0127	28.2435	0.2567
361	4	1	3.0949	5.5595	28.9439	0.3002
361	3	3	-9.5607	-6.3385	28.4250	0.2914
361	4	3	-1.6520	-6.0727	29.1253	0.2176
361	5	1	-8.2388	7.0439	30.6546	0.2419
361	6	1	-2.1149	5.1169	31.3548	0.2044
361	1	4	-2.9763	-3.3519	26.1037	0.2412
361	2	2	2.1385	-1.0317	26.4880	0.2150
361	2	4	-3.2304	8.5239	26.4707	0.3026
361	1	1	-9.7577	4.8162	26.2446	0.3533
361	2	1	2.1866	5.4216	26.9456	0.2623
361	2	4	-4.8126	8.2474	26.4706	0.2675
361	3	4	-8.9473	7.8915	28.0458	0.2155
361	6	1	-4.6440	-8.3252	31.6159	0.5983
361	5	4	-2.1513	9.1795	30.7309	0.2431
361	6	4	-2.2395	-6.4494	31.4330	0.1848
361	2	2	-8.2999	4.2993	26.9534	0.2151
361	5	4	-9.2733	2.9997	30.8072	0.2603
361	6	4	-1.7580	3.3296	31.5075	0.2262
361	2	3	-6.6703	-9.2102	26.9522	0.0717
361	3	3	8.7488	-9.0399	28.5282	0.1970
361	2	3	-6.6546	-9.2100	26.9539	0.1594
361	1	2	-1.0758	-2.0834	26.2460	0.6140
361	2	2	7.9867	-1.7961	26.9465	0.2423
361	5	2	1.4573	0.3481	30.6982	0.4856
361	5	2	6.4219	1.9421	30.5650	0.3014
361	6	2	-3.8406	3.0242	31.2658	0.2612
361	1	2	4.8373	1.3732	26.0401	0.2232
361	2	2	6.9976	1.7433	26.7400	0.2325
361	1	2	8.5593	-7.4064	25.8717	0.2462
362	5	1	8.5562	9.5968	30.8300	0.2166
362	3	1	-1.9498	-4.6640	28.5402	0.2215
362	4	1	5.6820	-4.4451	29.2405	0.2338
362	6	3	-9.2460	8.0373	31.5315	0.2890
362	5	2	3.9460	4.7521	30.8172	0.2075
362	4	3	2.5286	-6.9597	29.1678	0.2024
362	4	3	7.8649	-0.6929	30.4515	0.9998
362	4	4	-4.2186	2.6560	29.4664	0.2524
362	5	4	-8.4888	6.8193	30.3953	0.2195
362	6	4	1.6741	7.7386	31.0959	0.2543
362	6	4	-6.6867	-0.3514	31.3863	0.2433
362	4	4	-0.7354	6.2668	28.9188	0.2781
362	3	1	2.3094	-7.4984	28.3904	0.2129
362	4	1	7.8728	-7.3796	29.0904	0.6569
362	3	1	5.6649	-3.1047	28.3937	0.2869
362	1	2	-3.6944	-6.1012	25.9789	0.2195
362	2	2	5.9617	-5.8916	26.6795	0.2548
362	5	4	0.8568	-8.4917	30.5402	0.2242
362	6	4	6.8420	-8.3369	31.2404	0.2372
362	5	4	5.2490	4.1193	30.6766	0.0884
362	5	4	5.2654	4.1156	30.6784	0.1523
362	5	4	4.8544	4.0783	30.6766	0.0204
362	6	4	-4.3304	4.3120	31.3786	0.2399
362	1	3	-2.2543	3.8199	26.3457	0.2004
362	3	2	-1.7766	-6.4801	28.3018	0.2028
362	4	2	4.3914	-6.3891	29.0019	0.2846
362	4	1	0.6885	-7.8585	29.0091	0.2510
362	4	1	6.7972	-6.7386	29.0105	0.2099
362	2	1	-1.7477	-4.2241	26.7310	0.2051
362	2	1	-1.7426	-4.3224	26.7311	0.2749
362	4	1	-3.7301	-8.0610	29.0341	0.2630
362	5	4	-8.8148	2.5175	30.5906	0.2738
362	5	4	9.8324	1.1723	30.6186	0.2434
362	1	3	8.2619	0.4476	25.9407	0.2501
362	2	1	-9.0473	6.5424	26.7336	0.1994
362	3	1	0.8021	7.5045	28.3071	0.2738
362	4	1	6.2966	7.7401	29.0072	0.2624
362	2	1	-9.0473	6.5424	26.7336	0.1400
362	1	1	0.2753	9.2366	26.2018	0.2202
362	2	1	-3.7911	-2.4514	26.6642	0.2490
363	3	3	5.5590	-9.7836	28.5078	0.2606
363	5	4	-6.6391	3.8156	30.7889	0.3968
363	6	4	-0.8967	4.1960	31.4890	0.2548
363	1	4	4.1160	6.1522	26.3826	0.2382
363	1	2	2.0394	-9.1364	26.2008	0.2392
363	2	2	-7.2891	-7.6044	26.6816	0.3013
363	2	2	-7.2255	-7.6435	26.6816	0.3303
363	3	2	-1.5370	1.0009	28.4895	0.2273
363	4	2	5.6290	1.3148	29.1898	0.2053
363	5	4	-2.3727	2.7529	30.4273	0.1963
363	6	4	3.9742	3.1502	31.1274	0.2003
363	3	3	7.9530	2.2059	28.1023	0.2481
363	2	4	1.7036	5.6469	26.4944	0.2875
363	5	3	9.4960	-9.8209	30.3475	0.2293
363	6	3	-3.1960	0.0824	31.0431	0.2404
363	4	2	7.6527	-5.3601	28.7732	0.5198
363	4	4	-2.5161	-0.6751	28.8768	0.2233
363	2	1	-8.9134	-0.2494	26.4793	0.2049
363	3	1	9.2182	0.3773	28.0556	0.2522
363	1	2	9.7605	-2.3804	26.1524	0.2163
363	6	4	-9.9082	6.8167	31.4600	0.2250
363	1	3	-1.5468	-2.9347	26.0010	0.2338
363	2	3	8.1671	-2.6968	26.7016	0.7682
363	5	2	-2.7775	-6.6370	30.6469	0.2323
363	6	2	4.2805	-6.3137	31.3471	0.3668
363	1	1	-3.1546	7.6087	25.9244	0.2033
363	2	1	5.9429	8.1208	26.6249	0.4615
364	1	2	4.4293	9.7936	26.0225	0.4156
364	1	2	4.4060	1.2698	26.0223	0.2388
364	2	2	1.9343	-1.6301	26.7223	0.2087
364	3	2	-3.8814	-8.1487	28.2977	0.1980
364	6	4	-3.9848	-3.6863	33.8333	4.2092
364	3	2	-9.4272	3.8648	28.3023	0.2314
364	5	1	-9.9718	4.5355	30.6129	0.2261
364	6	1	7.0438	4.9176	31.3150	0.2590
364	2	1	-5.6847	-5.7922	26.6233	0.2435
364	2	2	-5.9237	4.3493	26.6175	0.2008
364	3	2	8.2893	4.7836	28.1933	0.2137
364	1	1	-7.2282	9.2860	25.9410	0.2514
364	3	3	-3.8359	-1.9285	28.3045	0.2422
364	4	3	4.5452	-1.7267	29.0049	0.4963
364	5	3	7.2709	5.2966	30.6140	0.4344
364	2	2	-3.9234	5.5843	26.7333	0.2180
364	6	1	-2.0379	-1.8089	31.3814	0.2431
364	6	2	-5.3653	0.2536	31.3784	0.2455
364	6	3	-7.1244	2.8901	31.6474	0.2262
364	2	2	6.1219	1.1375	26.8184	8.6883
364	2	2	6.0416	-0.4969	26.8152	2.6674
364	2	2	5.7399	0.0215	26.8070	1.7650
364	2	2	5.8714	-0.0663	26.8051	0.3110
364	2	2	5.9155	-0.1032	26.8048	0.2250
364	2	2	5.7629	0.0291	26.8046	0.1922
364	3	2	-1.9002	1.4549	28.3818	0.2798
364	4	2	-6.0630	2.1076	29.0826	0.2632
364	5	2	9.3210	-2.5413	32.5506	3.8625
364	1	1	-2.7044	-0.8575	26.2228	0.2173
364	4	3	4.0819	-3.4113	29.4236	0.2310
364	2	1	-5.6920	9.3962	27.1315	0.7426
364	4	4	-2.9684	-4.7071	29.0201	0.2274
364	3	4	0.2926	6.8842	28.5671	0.1986
364	4	4	8.8540	7.0074	29.2675	1.0715
364	4	1	-4.0402	1.5322	29.2137	0.2436
364	3	2	3.7084	-5.7502	28.5974	0.2624
364	5	4	-6.5785	-6.4893	30.6984	0.1925
364	6	4	-3.6087	-5.0593	31.3964	0.2268
364	5	4	-6.5785	-6.4893	30.6984	0.1184
364	6	4	-5.0908	-5.9185	31.3964	0.2111
364	2	3	1.5334	4.1914	27.0996	0.2821
364	5	4	4.3037	-7.6839	30.8939	0.7231
364	3	2	-1.9851	-7.6246	28.2168	0.2450
364	4	2	2.5539	-7.5313	28.9168	0.3827
364	1	1	0.3076	-4.5874	26.2417	0.2566
364	6	3	-7.9427	-0.0886	31.3314	0.2290
364	6	2	6.6506	-0.2248	31.5462	0.2529
364	3	4	3.7016	-7.2534	28.4522	0.2070
364	4	1	-8.7452	9.3406	29.1489	0.2239
364	5	3	6.7816	-1.9323	30.7001	0.2286
364	6	2	-0.4155	-6.1498	31.4029	0.2880
364	2	3	-8.9739	-2.8199	27.0564	0.2088
364	2	3	-8.2301	5.4810	26.9856	0.2365
364	2	3	-7.4042	5.4228	26.9857	0.3023
364	5	4	-5.1210	-2.1657	30.4414	0.2558
364	6	4	3.9342	-2.1289	31.1419	0.2178
364	2	3	-2.4704	0.9358	29.4550	0.2546
364	4	4	5.3018	-3.7370	29.0988	0.2916
364	4	1	-5.6975	4.9316	29.1554	0.3187
364	3	4	-3.9219	5.9435	28.9353	0.3427
364	3	1	4.1265	-9.8619	28.4520	0.2285
364	5	4	9.1924	-7.9834	30.4793	0.1969
364	5	4	3.0818	-3.6857	30.4841	0.2422
364	1	4	-0.2156	-4.6629	25.9273	0.3162
364	3	1	-6.6504	-4.7186	28.1945	0.2122
364	4	1	8.5593	-4.9100	28.8962	0.2448
364	3	1	-2.5561	1.5582	28.1954	0.3457
364	3	3	-4.2008	2.7677	28.2583	0.3053
364	1	4	7.7148	8.0605	26.1250	0.2351
364	6	4	-6.7162	-3.9561	31.5717	0.2497
364	1	2	3.9972	-6.3967	25.8724	0.2307
364	3	2	-1.9978	-2.3410	28.5700	0.3265
364	2	2	0.4405	-0.5608	26.9444	0.2422
364	3	3	-6.0589	0.0504	28.2915	0.2582
364	4	3	0.2101	0.3632	28.9917	0.2061
365	4	1	6.8902	-3.6686	28.9895	0.5510
365	2	1	-1.9196	-8.6079	26.7709	0.2250
365	3	4	3.3449	0.0449	28.3574	0.2278
365	1	2	8.5032	-7.8496	26.2750	0.2089
365	2	3	-8.4544	2.0802	26.9544	0.2521
365	2	2	1.4581	-1.4658	27.1642	0.2417
365	1	4	-3.1978	-7.0322	26.1712	0.2530
365	2	4	-2.5700	-6.8492	26.8710	0.2071
365	3	4	-1.9439	-6.1106	28.4461	0.3540
365	4	4	-2.7048	-5.2768	29.1460	0.3045
365	5	4	-4.9782	-3.4551	30.7312	0.2164
365	6	4	-6.1421	-2.6403	31.4311	0.2827
365	3	4	-1.9290	-5.5207	28.4462	0.2070
365	4	4	-2.1643	-3.4406	29.1462	0.2026
365	5	4	-1.8344	1.1920	30.7318	0.3854
365	6	4	-1.2831	3.2320	31.4318	0.2968
365	3	4	1.2854	-7.6498	28.4463	0.2323
365	4	4	7.1482	-9.8737	29.1465	0.2118
365	1	2	5.3314	-5.5816	25.8022	0.2366
365	4	3	-5.9547	-7.5802	29.1445	0.2022
365	5	1	5.7353	-5.4815	30.7298	0.2179
365	2	2	-0.1890	-2.5038	27.0068	0.3109
365	5	2	-9.7528	9.6808	30.8918	0.2193
365	1	3	4.9160	5.3688	26.2748	0.2558
365	4	3	1.6279	3.2396	29.2415	0.1958
365	4	1	-5.4721	-5.4473	29.2661	0.2190
365	5	4	2.5127	0.1651	30.8472	0.2023
365	1	2	-9.9756	9.7121	26.2859	0.2456
365	4	3	-8.8712	6.9124	29.2811	0.2198
365	3	2	7.3686	-3.8883	28.5618	0.2160
365	2	1	-0.6930	-7.9860	26.8371	0.2619
365	3	1	5.5586	-6.3922	28.0918	0.2352
365	4	3	5.0061	-5.1379	28.8004	0.2218
365	4	2	5.3690	1.4132	29.2347	0.0595
365	4	2	5.3690	1.4132	29.2347	0.1649
365	6	4	2.3417	5.0180	31.5372	0.2284
365	6	4	-6.5264	-2.7607	33.2479	1.3839
365	6	2	2.0700	9.5902	31.5354	0.2099
365	1	3	-4.4571	-5.6909	26.0623	0.3264
365	2	3	0.4053	-5.5360	26.7623	0.2195
365	2	2	-1.0967	-8.3214	27.4196	0.2759
365	5	4	-1.1068	-5.6176	30.4186	0.2430
365	4	4	4.0978	6.3601	28.8666	0.2390
365	1	4	4.2291	7.4138	25.9519	0.5018
365	3	4	6.5722	-0.6604	28.4705	0.2475
366	1	4	0.4840	-6.4155	26.0552	0.3038
366	4	3	-4.9499	5.0426	29.0346	0.2286
366	2	1	-1.3823	7.3386	26.8647	0.2813
366	2	1	3.1438	9.3446	26.6358	0.2763
366	3	4	-1.5116	-4.3789	28.5421	0.2414
366	3	4	-1.5934	-4.3872	28.5421	0.2084
366	3	2	-7.5003	1.0181	28.2700	0.2322
366	4	2	6.8281	0.1358	28.9714	0.3606
366	1	2	-1.1677	-6.6443	26.1362	0.2285
366	2	2	8.0063	-6.5708	26.8367	0.2177
366	2	2	-6.4778	5.9529	26.9337	0.2930
366	1	4	-8.2199	-7.2804	26.1752	0.1915
366	1	4	6.0338	1.0933	26.2603	2.5367
366	2	4	8.7258	-1.2874	26.6881	0.2457
366	2	4	-4.0749	0.3238	26.7856	0.2652
366	4	4	-2.8733	-0.5536	29.0569	0.2110
366	5	4	9.3226	0.1123	30.6425	0.3150
366	5	4	4.7591	0.2743	30.6424	0.2026
366	4	4	-3.2171	-0.6310	29.0568	0.2219
366	5	4	2.1385	0.1140	30.6420	0.2656
366	6	4	3.5706	0.6854	31.3419	0.3266
366	2	4	0.3498	-6.1119	26.6956	0.1960
366	1	3	4.3000	4.2936	26.3043	0.1368
366	3	3	-1.8562	4.7727	28.7184	0.3286
366	2	4	-3.3674	-4.8547	26.9020	0.2597
366	5	1	-4.7298	-0.4200	30.7587	0.1951
366	2	3	-9.0998	5.8552	26.9819	0.2156
366	5	1	-1.3248	-5.1048	30.3764	0.2237
366	6	1	6.2439	-7.6023	31.0768	0.2293
366	1	2	-8.2712	8.7926	28.1325	0.3043
366	3	4	6.2020	2.0116	28.3114	0.2726
367	1	3	-8.9363	9.2449	26.1166	0.2439
367	1	4	1.5576	5.2786	26.1995	0.2634
367	3	3	1.2504	4.9274	28.3333	0.2069
367	4	1	-9.4687	0.5236	29.0599	0.2318
367	3	1	-4.9296	0.6109	28.3640	0.2062
367	4	1	0.5768	0.9384	29.0641	0.2322
367	4	4	3.0470	-4.5035	29.0013	0.2028
367	1	4	-1.9546	-7.5558	26.1678	0.1978
367	2	4	9.2298	-7.8859	26.8686	0.1994
367	2	4	9.3789	-7.6385	26.8689	0.3214
367	6	1	3.2058	-6.8858	31.3967	0.2687
367	3	3	1.3019	4.6666	30.2135	0.7894
367	3	4	-9.4669	6.8736	28.4122	0.2265
367	4	4	-0.4102	9.2799	29.1128	0.2586
367	4	1	5.8273	5.2847	29.1206	0.2288
367	6	2	-3.8744	-9.0980	31.3833	0.1623
367	6	2	-3.8438	-9.0969	31.3865	0.0635
367	5	3	4.2684	7.5926	30.7694	0.2204
367	6	3	-6.9249	3.5183	31.5482	0.1970
367	1	4	-5.6299	3.3698	28.4421	0.6991
367	4	4	4.5732	1.5568	29.1422	0.2362
367	4	2	-4.6439	-4.4037	29.0713	0.2165
367	5	2	9.9611	-4.2567	30.6571	0.2491
367	3	4	-8.1694	-6.6032	28.3715	0.2332
367	4	4	-3.0527	-6.1411	29.0715	0.2048
367	5	4	8.6116	-5.0852	30.6571	0.2127
367	5	1	5.0413	2.6387	30.5919	0.2377
367	1	3	-3.3833	-8.2545	26.0416	0.1940
367	5	3	2.7445	-2.7368	30.7842	0.2175
367	6	3	-9.4433	-1.7563	31.4852	0.2383
367	5	4	-7.7252	-6.0995	30.6816	0.4013
367	4	1	1.4735	2.0308	28.7870	0.2389
367	3	4	-5.8187	-7.0771	28.0798	0.2018
367	3	4	-1.5472	0.0306	28.6049	0.2123
367	3	4	0.1401	8.7623	28.5745	0.2193
367	4	4	8.4822	9.3516	29.2749	0.2129
367	4	3	-9.6430	4.0685	29.5343	0.2582
367	3	1	-9.9913	-5.6151	28.4361	0.3395
367	3	1	-2.9146	4.2946	28.2739	0.2014
367	4	1	6.3595	7.5401	28.9746	0.2253
367	2	2	-9.6856	0.1865	27.0778	0.2219
367	3	2	6.4825	0.7537	28.6538	0.1914
367	4	4	2.4116	-4.6867	29.0013	0.2579
367	5	4	8.4245	-4.0968	30.5865	0.2167
367	2	2	7.7085	-8.8184	26.9974	0.2044
367	5	2	1.7927	6.9983	30.6137	0.3522
367	6	2	7.9644	7.4077	31.3138	0.2740
367	6	2	-2.4670	4.6179	31.3670	0.2403
367	1	4	-6.0375	-8.9736	26.0528	0.2355
367	2	4	0.1872	-8.8654	26.7529	0.3130
367	1	3	-0.5326	1.6172	26.3719	0.2295
367	2	3	7.3718	1.9864	27.0722	0.2270
367	1	4	7.3885	-7.8398	26.3797	0.2237
367	2	3	-0.3614	-5.0145	26.6786	0.2454
367	6	3	0.9718	2.3845	31.6930	0.0940
367	3	1	0.0399	2.0793	28.2569	0.3084
367	6	4	8.2994	8.9687	31.3120	0.2320
367	2	4	-2.2013	-7.2767	26.6481	0.4081
367	4	4	0.0970	-4.4550	29.2533	0.2776
367	5	4	3.5783	9.7129	30.9246	0.2563
367	3	4	4.4924	1.4153	28.6517	0.2348
367	3	1	3.4415	0.2841	28.2529	0.2337
367	1	1	-5.7230	-5.6233	26.0626	0.2074
367	4	2	-6.0941	-1.5410	28.9588	0.2044
367	4	3	-2.3040	-6.4217	29.2765	0.2274
368	5	3	9.5167	-7.9081	30.6752	0.2178
368	3	2	3.4478	-6.3768	28.3263	0.2694
368	5	2	2.6536	-8.1386	30.7637	0.3816
368	5	2	-5.2578	-1.2999	30.7434	0.3737
368	5	3	-7.1007	-8.4525	30.7278	0.2203
368	5	3	-4.7612	-8.1551	30.7276	0.2799
368	6	3	0.2707	3.7051	31.4287	0.1922
368	5	3	-4.7869	-8.7053	30.7275	0.2019
368	6	3	0.1130	-2.6526	31.4278	0.2273
368	2	2	-2.6492	-3.0354	27.0253	0.2346
368	6	4	-8.1494	5.5971	31.2852	0.1191
368	6	4	-8.1103	5.6012	31.2875	0.1207
368	3	1	-2.0741	-8.7945	28.2927	0.3131
368	4	1	5.9381	-8.8038	28.9930	0.2239
368	2	1	-5.9394	1.9886	26.8856	0.2257
368	6	3	4.8621	-5.5022	31.4281	0.2363
368	6	3	4.8621	-5.5022	31.4281	0.2314
368	5	1	5.7967	-4.5538	30.8085	0.2114
368	4	3	-2.9682	7.3108	29.0914	0.2135
368	2	2	9.4218	5.9699	26.7608	0.3433
368	6	4	-1.9167	5.2674	33.8993	0.2608
368	1	1	-0.6665	3.0825	26.8382	0.4081
368	3	1	-3.4673	1.9915	28.2963	0.2582
368	3	1	8.2227	5.5643	28.2531	0.2005
368	3	1	-6.5979	-6.9642	28.2637	0.2530
368	4	1	-3.4043	-0.8720	28.9648	0.2710
368	1	2	-5.8143	-7.7053	25.9677	0.2617
368	2	2	2.4437	-7.6363	26.6681	0.2540
368	1	1	1.1180	-7.5836	25.9737	0.2778
368	5	1	6.5362	4.8265	30.6140	0.2298
368	6	1	-5.1999	3.6020	31.3173	0.2778
368	6	1	-4.1068	3.4487	31.3183	0.2402
368	3	3	-7.8252	8.7177	28.2612	0.2046
368	4	3	-1.4180	9.2319	28.9613	0.3504
368	4	2	-9.1020	7.2078	28.8146	0.0247
368	5	2	3.3754	8.8568	30.4003	0.3032
368	6	2	8.9663	9.5764	31.1004	0.2038
368	4	2	-9.0973	7.2085	28.8152	0.2116
369	1	3	8.3125	0.0804	26.2088	0.2018
369	3	4	1.9616	6.3263	28.2128	0.2039
369	6	3	-8.1635	-8.9803	31.1963	0.2114
369	3	3	-0.3069	2.1445	28.5199	0.2016
369	4	3	8.3043	2.4785	29.2203	0.1986
369	5	4	0.3447	0.8285	30.6729	0.5406
369	1	3	3.0036	7.6592	25.9217	0.2728
369	2	4	-7.1350	-1.2109	26.5890	0.2049
369	2	3	-9.8134	-2.0815	26.7621	0.2525
369	4	2	-4.1594	1.8760	29.0882	0.2039
369	6	1	-4.7316	-0.3516	31.5734	0.2462
369	6	3	1.4709	-4.2194	32.2666	3.9302
369	3	2	-8.0372	-2.6124	28.3820	0.3371
369	4	2	-0.1582	-2.3741	29.0823	0.7262
369	4	1	7.0745	7.0468	29.1416	0.6863
369	2	2	1.7073	0.6224	26.8067	0.2446
369	6	2	-8.9541	8.9160	31.2781	0.2542
369	3	4	0.7895	6.2448	28.2972	0.2322
369	4	4	9.6451	6.4250	28.9977	0.2419
369	2	2	1.3031	-2.6366	27.2194	0.3094
369	6	2	-0.5557	0.7524	31.3627	0.2265
369	3	4	4.7183	3.0656	28.4359	0.2247
369	4	4	-7.2862	9.4382	29.2756	0.2479
369	2	3	2.0469	-6.7882	27.0798	0.2819
369	4	1	8.9303	8.4924	30.1848	0.3988
369	5	2	-7.6607	-5.1124	30.7676	0.2290
369	6	2	-1.1404	-4.9222	31.4679	0.2158
369	3	2	7.2163	-6.6230	28.4798	0.2202
369	5	3	4.6501	-8.9237	30.8079	0.3803
369	5	3	8.4772	1.8571	30.3452	0.2402
369	1	4	-9.9066	0.5410	25.9576	0.3079
369	2	4	0.8969	0.8603	26.6584	0.2914
369	5	3	5.7382	-8.2093	30.5269	0.2299
369	2	4	-4.1278	8.1757	26.7429	0.2622
369	6	2	-7.3585	9.6192	31.2781	0.5385
369	2	2	1.2329	5.4035	26.7272	0.2553
369	1	1	-4.4308	4.7494	25.8067	0.2889
369	1	1	-5.4230	-5.4617	25.7995	0.2235
369	2	4	-2.9659	8.8158	26.9944	0.2075
369	4	3	3.2689	7.0035	28.9404	0.7758
369	3	3	0.0495	-3.3380	28.6537	0.3743
369	2	1	-2.1148	-9.7441	26.9941	0.2472
369	4	4	-8.1413	0.2299	29.2653	0.2331
369	4	4	-9.2710	6.9737	29.2651	0.2537
369	1	3	8.1584	-4.9433	26.3637	0.2036
369	1	4	-2.5272	8.3451	26.1924	0.1933
369	3	1	-4.4849	-2.9438	28.4419	0.2738
369	1	2	-5.6868	-9.2131	26.1354	0.2685
369	2	3	-7.7213	-2.2648	26.7811	0.2136
369	3	3	8.3821	-1.6242	28.3571	0.2370
369	5	4	1.7772	1.3504	30.6417	0.2071
369	6	4	8.6064	1.6935	31.3419	0.1955
369	3	3	8.3949	-1.6350	28.3571	0.4077
369	5	4	-1.2364	-2.3213	30.9349	0.8060
369	1	4	1.5238	9.3519	26.0859	0.2235
369	2	4	3.0131	5.8072	26.9146	0.3316
370	5	3	-6.3077	2.4743	30.4093	0.2311
370	6	3	-0.3069	2.9150	31.1094	0.6213
370	3	1	3.4002	5.8511	28.1263	0.2850
370	1	3	1.2289	0.8078	25.9737	0.2611
370	2	3	9.2466	1.1621	26.6740	0.2384
370	5	4	4.0037	-5.5765	30.6587	0.2531
370	1	3	0.0822	4.2874	26.2275	0.2139
370	2	3	9.9785	4.6624	26.9281	0.3168
370	3	3	3.3092	-9.5710	28.1297	0.2432
370	1	2	-9.2779	2.1481	26.1577	0.2540
370	5	1	-7.8697	2.3171	30.7321	0.2346
370	6	1	1.4480	2.6240	31.4326	0.3766
370	3	1	-1.1058	-5.9219	28.4441	0.2258
370	4	1	7.0735	-4.6160	29.1445	0.2578
370	2	4	0.7994	-1.7053	26.8775	0.8672
370	2	4	3.5484	-3.9823	26.9801	0.2785
370	2	2	8.0712	-3.6496	26.8786	0.1960
370	2	4	4.1862	0.3996	26.8727	0.2562
370	2	3	1.5038	2.1174	26.5497	0.2515
370	2	3	8.8439	1.7436	26.5503	0.3533
370	5	4	-1.6999	3.8436	30.4802	0.2951
370	6	4	5.0902	4.2639	31.1804	0.3183
370	3	3	7.7464	-8.9731	28.4774	0.7132
370	6	3	-8.5214	-2.1237	31.6546	0.2177
370	5	4	9.9171	-8.2821	30.7361	0.2709
370	3	2	5.5458	1.3817	28.6023	0.2105
370	1	3	-2.0741	-6.5360	26.1945	0.2122
370	2	3	9.9118	-6.3748	26.8955	0.2653
370	2	4	-0.1406	3.4378	26.9410	0.1039
370	2	4	-0.1406	3.4378	26.9410	0.0897
370	4	3	-6.5032	9.4739	28.9067	0.2180
370	1	4	5.9184	2.4827	25.9272	0.2323
370	5	3	6.4460	5.9517	30.8341	0.2038
370	2	2	-7.7409	-7.5187	26.7521	0.2094
370	1	2	-6.0390	-9.9579	26.0417	0.4609
370	2	2	0.3642	-9.9116	26.7418	0.2170
370	6	4	-7.5180	8.4388	31.5498	0.3163
370	3	1	-1.6574	-8.2534	28.5668	0.3629
371	1	1	2.1108	6.8985	25.8644	0.1975
371	2	3	3.5013	8.8888	26.7222	0.2287
371	6	4	0.3987	-8.5140	31.2640	0.3426
371	4	2	-3.7856	-6.8379	28.9557	0.2237
371	3	4	-5.1421	-6.3782	28.3839	0.2532
371	4	4	5.8317	-6.4778	29.0846	0.2251
371	3	4	-0.2124	-5.0866	28.3899	0.3569
371	1	4	5.5257	-7.9131	26.1185	0.2472
371	2	2	-4.5274	7.0976	26.9388	0.2410
371	2	2	4.2734	7.8910	26.9386	0.2343
371	5	3	-1.4888	8.1795	30.6234	0.2192
371	6	3	7.2363	8.8129	31.3238	0.4275
371	2	3	-8.5140	-5.1322	26.7618	0.2636
371	5	4	7.8407	8.5453	30.6286	0.2091
371	1	2	5.4272	-2.0084	26.0129	0.2212
371	1	2	-9.6955	-1.8719	25.9434	0.2495
371	3	1	-9.4274	1.7322	28.4889	0.3330
371	1	2	0.2216	-3.4814	26.1846	0.2241
371	4	4	-6.0257	-1.5307	28.8909	0.2312
371	2	3	-0.2343	-1.1248	26.9257	0.4466
371	3	4	5.8241	4.8294	28.4530	0.3495
371	3	3	-7.9025	3.5622	28.2572	0.0542
371	4	3	7.6765	4.5134	28.9589	0.2279
371	4	4	-5.2446	-5.1575	28.8317	0.2480
371	5	2	-7.6348	6.5728	30.6236	0.2214
371	3	2	-7.6679	0.0893	28.1785	0.2935
371	6	4	-0.4106	-1.9652	31.0950	0.2535
371	3	2	-5.4836	-6.0278	33.3030	0.5037
371	6	4	0.7613	-5.6611	31.0946	0.4677
371	3	4	0.7867	-7.3714	28.4704	0.2645
371	4	4	8.4799	-7.2011	29.1707	0.2420
372	4	3	2.4171	-9.4474	29.0354	0.2317
372	6	1	4.8669	6.9862	31.3375	0.2288
372	5	3	-5.9006	-9.3684	30.7965	0.2065
372	6	3	4.6732	-8.9139	31.4972	0.2339
372	5	2	0.4393	7.7117	30.7997	0.2317
372	6	3	-8.4645	6.9728	31.3547	0.1917
